Location,Stage,Score,Rel_Score,Year,Method_name,Midpoint,Midpoint_abb,Unit
JP,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TR,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AU,Alumina production,1302.7761293688784,0.05435377147822147,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
DE,Alumina production,139.65467940193167,0.005826602406166417,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SI,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SR,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IN,Alumina production,1429.6957425197204,0.05964904784519567,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CA,Alumina production,179.12331488968888,0.0074732929967424346,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CN,Alumina production,5446.818952628994,0.22724944521194443,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
KZ,Alumina production,60.289401961396194,0.0025153641542049643,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IT,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ID,Alumina production,315.4285391784287,0.013160151118610991,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
UA,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VE,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ME,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
HU,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ES,Alumina production,104.10621555416705,0.004343467248233138,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GN,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IE,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VN,Alumina production,169.55855225548282,0.007074236773080338,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JM,Alumina production,480.68219863150205,0.020054781315898634,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GLO,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RO,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AZ,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RU,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
US,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
FR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GB,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SK,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JP,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AU,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
DE,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SI,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
KZ,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IT,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ID,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
UA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VE,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ME,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
HU,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ES,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IE,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JM,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GLO,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GR,Bauxite production,0.8099087009446378,3.379060412374461e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IR,Bauxite production,3.970466571694478e-06,1.6565381252751908e-10,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GH,Bauxite production,1.1496001970086942,4.796304214585161e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RO,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
MY,Bauxite production,2.2649464508889814,9.449695847717714e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BA,Bauxite production,0.4271770547041919,1.7822466568664796e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RU,Bauxite production,11.509629611600678,0.00048019898707460823,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SA,Bauxite production,3.6663419005754885,0.00015296527571582693,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
US,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BR,Bauxite production,42.71095751994014,0.0017819651222650877,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TR,Bauxite production,0.2972067233090234,1.2399909667024301e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AU,Bauxite production,58.94441537060138,0.0024592492990511867,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SR,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IN,Bauxite production,26.318344914282505,0.001098040770710867,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CN,Bauxite production,76.97317617893816,0.0032114362043229117,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
KZ,Bauxite production,1.0831491401496511,4.519060452009278e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
MX,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ID,Bauxite production,7.132729266824286,0.000297588148757994,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VE,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ME,Bauxite production,0.2455778432691149,1.0245875459531448e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
HU,Bauxite production,8.322559112245506e-07,3.472296320935248e-11,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
MZ,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GN,Bauxite production,36.01115610335747,0.001502439371879399,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VN,Bauxite production,3.455004900117022,0.00014414797950594238,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JM,Bauxite production,9.607400620550782,0.000400835144317632,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
FJ,Bauxite production,0.07927312790924862,3.3073936354901494e-06,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TZ,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SL,Bauxite production,1.3911504120051303,5.804087892107093e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SB,Bauxite production,0.32650781442147486,1.3622395076823964e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
DO,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GY,Bauxite production,0.6721712356768852,2.8043990762951985e-05,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
PK,Bauxite production,0.04235600334814667,1.7671559025503774e-06,2017,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GLO,Aluminium consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GLO,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AR,Primary Aluminium Ingot production,252849.19075520392,7.929994838487318e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GR,Primary Aluminium Ingot production,139265.78210646112,4.367729752203713e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CM,Primary Aluminium Ingot production,37645.040807226374,1.1806443928268955e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IR,Primary Aluminium Ingot production,213321.89790761677,6.690318226019094e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GH,Primary Aluminium Ingot production,21959.60713754871,6.887092291490222e-06,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RO,Primary Aluminium Ingot production,208898.6731596918,6.551594628305572e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
MY,Primary Aluminium Ingot production,388998.75500800565,0.00012199992059211246,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BH,Primary Aluminium Ingot production,615496.4171981526,0.00019303535822719786,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AZ,Primary Aluminium Ingot production,21959.60713754871,6.887092291490222e-06,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BA,Primary Aluminium Ingot production,57347.485228548714,1.7985632483312958e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RU,Primary Aluminium Ingot production,2283067.106376553,0.0007160280131967804,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NZ,Primary Aluminium Ingot production,211439.64586725453,6.631286006377721e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
EG,Primary Aluminium Ingot production,188225.20403613264,5.9032219641345015e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
TJ,Primary Aluminium Ingot production,78427.16834838792,2.4596758183893543e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
OM,Primary Aluminium Ingot production,158736.58873713744,4.978383856420062e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SA,Primary Aluminium Ingot production,478092.01825177576,0.000149941837889016,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
US,Primary Aluminium Ingot production,464916.2539692444,0.0001458095825141212,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BR,Primary Aluminium Ingot production,502561.29477647285,0.00015761602644239077,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NL,Primary Aluminium Ingot production,38684.939474016996,1.213258264501032e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ZA,Primary Aluminium Ingot production,449230.82029956597,0.0001408902308773422,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IS,Primary Aluminium Ingot production,673117.946847896,0.00021110693802317963,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NG,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
FR,Primary Aluminium Ingot production,331916.78068706574,0.00010409755909418851,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GB,Primary Aluminium Ingot production,37137.54189505631,1.1647279339209904e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
PL,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AE,Primary Aluminium Ingot production,1631285.1016464797,0.0005116125702249891,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
HR,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
QA,Primary Aluminium Ingot production,388998.75500800565,0.00012199992059211246,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SK,Primary Aluminium Ingot production,154739.75789606798,4.853033058004128e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CH,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JP,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
TR,Primary Aluminium Ingot production,50193.387742968036,1.5741925237691795e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AU,Primary Aluminium Ingot production,909127.7354945146,0.0002851256208676945,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
DE,Primary Aluminium Ingot production,425534.3342141871,0.00013345840909511356,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SI,Primary Aluminium Ingot production,61895.90315842718,1.9412132232016508e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SE,Primary Aluminium Ingot production,95164.9511060818,2.9846153306725383e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SR,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NO,Primary Aluminium Ingot production,951649.5110608183,0.00029846153306725394,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IN,Primary Aluminium Ingot production,2051027.306647048,0.0006432544200251862,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CA,Primary Aluminium Ingot production,1944405.1548923114,0.0006098149966852058,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CN,Primary Aluminium Ingot production,20530977.83891446,0.006439037744412412,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
KZ,Primary Aluminium Ingot production,141168.9030270989,4.4274164731008575e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IT,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
MX,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ID,Primary Aluminium Ingot production,156854.33669677583,4.9193516367787086e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
UA,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VE,Primary Aluminium Ingot production,109798.03568774347,3.443546145745108e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ME,Primary Aluminium Ingot production,25487.771212688243,7.993614437027958e-06,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
HU,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ES,Primary Aluminium Ingot production,317216.50368693925,9.948717768908459e-05,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
MZ,Primary Aluminium Ingot production,362019.8090961603,0.00011353863577685312,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GLO,Primary Aluminium Liquid production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AR,Primary Aluminium Liquid production,3874634.532322752,0.0012151841083838538,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GR,Primary Aluminium Liquid production,1882284.2138569986,0.0005903322868414185,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CM,Primary Aluminium Liquid production,2619504.409828278,0.0008215433234051387,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IR,Primary Aluminium Liquid production,22867413.07362457,0.007171803362383041,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GH,Primary Aluminium Liquid production,1528044.2390664918,0.0004792336053196631,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RO,Primary Aluminium Liquid production,2823426.320785502,0.000885498430262129,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
MY,Primary Aluminium Liquid production,41699400.310727075,0.013077994366698462,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BH,Primary Aluminium Liquid production,17212579.284231983,0.005398303410555967,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AZ,Primary Aluminium Liquid production,2353998.4046378224,0.0007382738755394305,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BA,Primary Aluminium Liquid production,1286904.3631260232,0.0004036059963939647,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RU,Primary Aluminium Liquid production,51233092.58978371,0.016068003167550814,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NZ,Primary Aluminium Liquid production,11671788.95585642,0.0036605703937357672,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
EG,Primary Aluminium Liquid production,13097522.049141392,0.004107716617025694,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
TJ,Primary Aluminium Liquid production,8407137.159420801,0.002636692412640825,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
OM,Primary Aluminium Liquid production,4439125.951998674,0.001392222999868157,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SA,Primary Aluminium Liquid production,13370015.713134326,0.004193177572725431,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
US,Primary Aluminium Liquid production,8253318.608852547,0.00258845099614957,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BR,Primary Aluminium Liquid production,7701196.675907006,0.002415291490857237,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NL,Primary Aluminium Liquid production,522856.7260713882,0.0001639811907892828,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ZA,Primary Aluminium Liquid production,31259419.290617485,0.009803750325968,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IS,Primary Aluminium Liquid production,9097707.033642149,0.002853272719733519,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
NG,Primary Aluminium Liquid production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
FR,Primary Aluminium Liquid production,4486110.709692518,0.001406958616972049,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GB,Primary Aluminium Liquid production,501942.45702853333,0.00015742194315771172,2017,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
