Database,Code,Name,Location,Unit,Amount_fu,Method_name,Midpoint,Midpoint_abb,Midpoint_unit,Score,Year
ecoinvent 3.4 cutoff to edit,b73da1d2e2ca42a89467093a220586e8,market for consumption of alumina,SA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.002718161797131029,2014
ecoinvent 3.4 cutoff to edit,b73da1d2e2ca42a89467093a220586e8,market for consumption of alumina,SA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.005419223997948808,2014
ecoinvent 3.4 cutoff to edit,34e313205892439b8eabe15b2ad4e115,market for consumption of alumina,UA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.1835307138657536,2014
ecoinvent 3.4 cutoff to edit,34e313205892439b8eabe15b2ad4e115,market for consumption of alumina,UA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0005056378309627331,2014
ecoinvent 3.4 cutoff to edit,34e313205892439b8eabe15b2ad4e115,market for consumption of alumina,UA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00014457988175098718,2014
ecoinvent 3.4 cutoff to edit,34e313205892439b8eabe15b2ad4e115,market for consumption of alumina,UA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.797913208807324e-07,2014
ecoinvent 3.4 cutoff to edit,34e313205892439b8eabe15b2ad4e115,market for consumption of alumina,UA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0026135838388018006,2014
ecoinvent 3.4 cutoff to edit,34e313205892439b8eabe15b2ad4e115,market for consumption of alumina,UA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.004476573410805667,2014
ecoinvent 3.4 cutoff to edit,market for consumption of aluminaGLO,market for consumption of alumina,GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.6537630657962088,2014
ecoinvent 3.4 cutoff to edit,market for consumption of aluminaGLO,market for consumption of alumina,GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0007220364165429424,2014
ecoinvent 3.4 cutoff to edit,market for consumption of aluminaGLO,market for consumption of alumina,GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0002386010038390646,2014
ecoinvent 3.4 cutoff to edit,market for consumption of aluminaGLO,market for consumption of alumina,GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.2542092413951425e-07,2014
ecoinvent 3.4 cutoff to edit,market for consumption of aluminaGLO,market for consumption of alumina,GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.004280129757123864,2014
ecoinvent 3.4 cutoff to edit,market for consumption of aluminaGLO,market for consumption of alumina,GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.00936976183850095,2014
ecoinvent 3.4 cutoff to edit,3b56002c1408448389ef4fbb9dc49607,market for consumption of alumina,GB,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.205296794666108,2014
ecoinvent 3.4 cutoff to edit,3b56002c1408448389ef4fbb9dc49607,market for consumption of alumina,GB,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0005116143990356428,2014
ecoinvent 3.4 cutoff to edit,3b56002c1408448389ef4fbb9dc49607,market for consumption of alumina,GB,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00014822939244249267,2014
ecoinvent 3.4 cutoff to edit,3b56002c1408448389ef4fbb9dc49607,market for consumption of alumina,GB,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.7613871056396403e-07,2014
ecoinvent 3.4 cutoff to edit,3b56002c1408448389ef4fbb9dc49607,market for consumption of alumina,GB,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0027045421796946145,2014
ecoinvent 3.4 cutoff to edit,3b56002c1408448389ef4fbb9dc49607,market for consumption of alumina,GB,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.004752143779234325,2014
ecoinvent 3.4 cutoff to edit,4993ce5cf3254663abc4b83509aee01d,market for consumption of alumina,IS,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.1017240534446544,2014
ecoinvent 3.4 cutoff to edit,4993ce5cf3254663abc4b83509aee01d,market for consumption of alumina,IS,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.00047647919777033497,2014
ecoinvent 3.4 cutoff to edit,4993ce5cf3254663abc4b83509aee01d,market for consumption of alumina,IS,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0001391345910145078,2014
ecoinvent 3.4 cutoff to edit,4993ce5cf3254663abc4b83509aee01d,market for consumption of alumina,IS,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.673543945881928e-07,2014
ecoinvent 3.4 cutoff to edit,4993ce5cf3254663abc4b83509aee01d,market for consumption of alumina,IS,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0028232931848831628,2014
ecoinvent 3.4 cutoff to edit,4993ce5cf3254663abc4b83509aee01d,market for consumption of alumina,IS,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.006179293317235758,2014
ecoinvent 3.4 cutoff to edit,549b2b25ebfd4d549962fd1be864b586,market for consumption of alumina,CN,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.6599602095459838,2014
ecoinvent 3.4 cutoff to edit,549b2b25ebfd4d549962fd1be864b586,market for consumption of alumina,CN,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0006221037558669474,2014
ecoinvent 3.4 cutoff to edit,549b2b25ebfd4d549962fd1be864b586,market for consumption of alumina,CN,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00021740171429830303,2014
ecoinvent 3.4 cutoff to edit,549b2b25ebfd4d549962fd1be864b586,market for consumption of alumina,CN,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.1001705778844947e-07,2014
ecoinvent 3.4 cutoff to edit,549b2b25ebfd4d549962fd1be864b586,market for consumption of alumina,CN,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.004284674489686854,2014
ecoinvent 3.4 cutoff to edit,549b2b25ebfd4d549962fd1be864b586,market for consumption of alumina,CN,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.008543741804661529,2014
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.162218092355008,2014
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0004931148422458968,2014
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0001450783420345005,2014
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.7473142355905848e-07,2014
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0028160295611382837,2014
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.005656230343796782,2014
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,0.959665353243132,2014
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.00046490856966537915,2014
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0001156481991835096,2014
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.5706854598701716e-07,2014
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0020869791854019348,2014
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0036748724842635525,2014
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.1981261010644009,2014
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0005092951205665625,2014
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0001474430470841857,2014
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.7597552315732295e-07,2014
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0027014543297145836,2014
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.004791637179331188,2014
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.68458607967554,2014
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0033521806561988402,2014
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001410868359045006,2014
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.979244866340697e-07,2014
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.01604767733767618,2014
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.029258104984727334,2014
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,14.447944232192684,2014
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0013506962766270275,2014
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001224897244589717,2014
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.360577168123813e-07,2014
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02348802764186654,2014
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03802491281417458,2014
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.608169034731941,2014
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0033192979387988673,2014
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001407790420583219,2014
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.848048284235927e-07,2014
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.016401360159519398,2014
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03163219773927983,2014
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.7374636997962565,2014
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.003377316213006051,2014
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0014210760073551792,2014
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.942059102126398e-07,2014
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.01613631198784448,2014
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0289689249559166,2014
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,8.816979785417637,2014
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0012278866275180166,2014
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0010595986715192102,2014
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,6.150023482136934e-07,2014
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.018443329674342326,2014
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03747078912531268,2014
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.745389791188732,2014
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0033710403121403492,2014
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0014158872927940436,2014
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,6.06542048573846e-07,2014
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.015968637121373298,2014
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.02837410167224303,2014
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,14.4503771609211,2014
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0013891417065811618,2014
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0012293110354634584,2014
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.051799932712303e-07,2014
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02330425562807431,2014
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.036930967149061925,2014
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.78805178782968,2014
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0033827575706835986,2014
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0014230397639665702,2014
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.993908141881812e-07,2014
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.016146838063017737,2014
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.02891389336015155,2014
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.748200836483761,2014
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.003371158054876645,2014
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0014175429747563058,2014
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,6.028329502223213e-07,2014
