Database,Code,Name,Location,Unit,Amount_fu,Method_name,Midpoint,Midpoint_abb,Midpoint_unit,Score,Year,Type
ecoinvent 3.4 cutoff to edit,9f7c96619515415dad8c30bd9d67390e,"aluminium production, primary, ingot",ID,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.573346977880206e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9f7c96619515415dad8c30bd9d67390e,"aluminium production, primary, ingot",ID,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06705599749560302,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9f7c96619515415dad8c30bd9d67390e,"aluminium production, primary, ingot",ID,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.11979471824938051,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b3940a57dbd6492ab47ee4f351db1017,"aluminium production, primary, ingot",RU,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,13.754766259728454,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b3940a57dbd6492ab47ee4f351db1017,"aluminium production, primary, ingot",RU,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.00973426486045531,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b3940a57dbd6492ab47ee4f351db1017,"aluminium production, primary, ingot",RU,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.003615599746770468,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b3940a57dbd6492ab47ee4f351db1017,"aluminium production, primary, ingot",RU,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.003464473405013e-06,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b3940a57dbd6492ab47ee4f351db1017,"aluminium production, primary, ingot",RU,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.03784153650332766,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b3940a57dbd6492ab47ee4f351db1017,"aluminium production, primary, ingot",RU,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.08812602222570082,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,15.89996802597369,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0016446612531962254,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0013826413721480134,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.219950411516778e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02656937131725709,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04477433271564437,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,662ca7307b5b4f52ab3c8c2675a910d6,"aluminium production, primary, ingot",UA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,13.75476625972846,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,662ca7307b5b4f52ab3c8c2675a910d6,"aluminium production, primary, ingot",UA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009734264860455314,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,662ca7307b5b4f52ab3c8c2675a910d6,"aluminium production, primary, ingot",UA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.003615599746770528,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,662ca7307b5b4f52ab3c8c2675a910d6,"aluminium production, primary, ingot",UA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.003464473405013e-06,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,662ca7307b5b4f52ab3c8c2675a910d6,"aluminium production, primary, ingot",UA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.037841536503327666,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,662ca7307b5b4f52ab3c8c2675a910d6,"aluminium production, primary, ingot",UA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.08812602222570082,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2db84423c0054e45b8f7ed7f6f6511d7,"aluminium production, primary, ingot",IR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,26.620915936273683,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2db84423c0054e45b8f7ed7f6f6511d7,"aluminium production, primary, ingot",IR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.014198796938845792,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2db84423c0054e45b8f7ed7f6f6511d7,"aluminium production, primary, ingot",IR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005397231509965972,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2db84423c0054e45b8f7ed7f6f6511d7,"aluminium production, primary, ingot",IR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.573346977880206e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2db84423c0054e45b8f7ed7f6f6511d7,"aluminium production, primary, ingot",IR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06705599749560302,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2db84423c0054e45b8f7ed7f6f6511d7,"aluminium production, primary, ingot",IR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.11979471824938051,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4b96322fccaf49bba036cf7d3a968a03,"aluminium production, primary, ingot",IS,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4b96322fccaf49bba036cf7d3a968a03,"aluminium production, primary, ingot",IS,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4b96322fccaf49bba036cf7d3a968a03,"aluminium production, primary, ingot",IS,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4b96322fccaf49bba036cf7d3a968a03,"aluminium production, primary, ingot",IS,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4b96322fccaf49bba036cf7d3a968a03,"aluminium production, primary, ingot",IS,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4b96322fccaf49bba036cf7d3a968a03,"aluminium production, primary, ingot",IS,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05595099905158275,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,"aluminium production, primary, ingotGLO","aluminium production, primary, ingot",GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,14.553406591510626,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,"aluminium production, primary, ingotGLO","aluminium production, primary, ingot",GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.005860985862051281,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,"aluminium production, primary, ingotGLO","aluminium production, primary, ingot",GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002683109031391116,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,"aluminium production, primary, ingotGLO","aluminium production, primary, ingot",GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,6.729961675862297e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,"aluminium production, primary, ingotGLO","aluminium production, primary, ingot",GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.03778425245340135,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,"aluminium production, primary, ingotGLO","aluminium production, primary, ingot",GLO,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.09170190470585986,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b141eeab1ed0484893140f906ecf04b8,"aluminium production, primary, ingot",HR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b141eeab1ed0484893140f906ecf04b8,"aluminium production, primary, ingot",HR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b141eeab1ed0484893140f906ecf04b8,"aluminium production, primary, ingot",HR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b141eeab1ed0484893140f906ecf04b8,"aluminium production, primary, ingot",HR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b141eeab1ed0484893140f906ecf04b8,"aluminium production, primary, ingot",HR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,b141eeab1ed0484893140f906ecf04b8,"aluminium production, primary, ingot",HR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05595099905158275,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05595099905158275,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,09f3f81a76d64c15a01f974e3d87432b,"aluminium production, primary, ingot",OM,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,15.89996802597369,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,09f3f81a76d64c15a01f974e3d87432b,"aluminium production, primary, ingot",OM,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0016446612531962254,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,09f3f81a76d64c15a01f974e3d87432b,"aluminium production, primary, ingot",OM,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0013826413721480134,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,09f3f81a76d64c15a01f974e3d87432b,"aluminium production, primary, ingot",OM,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.219950411516778e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,09f3f81a76d64c15a01f974e3d87432b,"aluminium production, primary, ingot",OM,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02656937131725709,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,09f3f81a76d64c15a01f974e3d87432b,"aluminium production, primary, ingot",OM,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04477433271564437,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6a165fe425af477da2445f2a00ae5300,"aluminium production, primary, ingot",FR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6a165fe425af477da2445f2a00ae5300,"aluminium production, primary, ingot",FR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6a165fe425af477da2445f2a00ae5300,"aluminium production, primary, ingot",FR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6a165fe425af477da2445f2a00ae5300,"aluminium production, primary, ingot",FR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6a165fe425af477da2445f2a00ae5300,"aluminium production, primary, ingot",FR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6a165fe425af477da2445f2a00ae5300,"aluminium production, primary, ingot",FR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05595099905158275,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4631966eaa4240b7a0a9a8e8811159dd,"aluminium production, primary, ingot",IT,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4631966eaa4240b7a0a9a8e8811159dd,"aluminium production, primary, ingot",IT,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4631966eaa4240b7a0a9a8e8811159dd,"aluminium production, primary, ingot",IT,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4631966eaa4240b7a0a9a8e8811159dd,"aluminium production, primary, ingot",IT,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4631966eaa4240b7a0a9a8e8811159dd,"aluminium production, primary, ingot",IT,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4631966eaa4240b7a0a9a8e8811159dd,"aluminium production, primary, ingot",IT,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05595099905158275,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,955c2f885066459cbf814abaf3ba2499,"aluminium production, primary, ingot",ZA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,17.931936565064348,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,955c2f885066459cbf814abaf3ba2499,"aluminium production, primary, ingot",ZA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009679903943814926,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,955c2f885066459cbf814abaf3ba2499,"aluminium production, primary, ingot",ZA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00459030094066213,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,955c2f885066459cbf814abaf3ba2499,"aluminium production, primary, ingot",ZA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.462634465225113e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,955c2f885066459cbf814abaf3ba2499,"aluminium production, primary, ingot",ZA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06969707613200012,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,955c2f885066459cbf814abaf3ba2499,"aluminium production, primary, ingot",ZA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1436694227819498,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f2bebe43783b47ea895af34da0c7214c,"aluminium production, primary, ingot",CM,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,17.931936565064348,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f2bebe43783b47ea895af34da0c7214c,"aluminium production, primary, ingot",CM,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009679903943814926,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f2bebe43783b47ea895af34da0c7214c,"aluminium production, primary, ingot",CM,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00459030094066213,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f2bebe43783b47ea895af34da0c7214c,"aluminium production, primary, ingot",CM,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.462634465225113e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f2bebe43783b47ea895af34da0c7214c,"aluminium production, primary, ingot",CM,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06969707613200012,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f2bebe43783b47ea895af34da0c7214c,"aluminium production, primary, ingot",CM,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1436694227819498,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ce37d40c799a43bd80046f94d13375bc,"aluminium production, primary, ingot",RO,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ce37d40c799a43bd80046f94d13375bc,"aluminium production, primary, ingot",RO,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ce37d40c799a43bd80046f94d13375bc,"aluminium production, primary, ingot",RO,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ce37d40c799a43bd80046f94d13375bc,"aluminium production, primary, ingot",RO,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ce37d40c799a43bd80046f94d13375bc,"aluminium production, primary, ingot",RO,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ce37d40c799a43bd80046f94d13375bc,"aluminium production, primary, ingot",RO,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05595099905158275,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7f43193d960a434187faff7de3805571,"aluminium production, primary, ingot",SE,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,11.42931884857833,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7f43193d960a434187faff7de3805571,"aluminium production, primary, ingot",SE,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.009107393383376383,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7f43193d960a434187faff7de3805571,"aluminium production, primary, ingot",SE,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0030482755789633838,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7f43193d960a434187faff7de3805571,"aluminium production, primary, ingot",SE,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.550140486443323e-07,2000,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7f43193d960a434187faff7de3805571,"aluminium production, primary, ingot",SE,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026277713886988824,2000,globalized_for_alumina
